userId,first_name,last_name,address,city,state,post,phone,email,username,password,category1,category2,category3,category4,category5,category6,category7,category8
364,Ines,Tokich,192 N Sheffield Ave,Bunya Mountains,QL,4405,07-5017-7337,ines_tokich@tokich.net.au,Ines,Ines,0.78754845,0.138100879,0.794131343,0.432559457,0.112399892,0.344356726,0.723788418,0.412084215
365,Dorinda,Markoff,5 Columbia Pike,Mayfield East,NS,2304,02-6529-9317,dorinda_markoff@hotmail.com,Dorinda,Dorinda,0.709853909,0.557270895,0.569753354,0.490890037,0.693705075,0.412542063,0.452743882,0.162340705
366,Clarence,Gabbert,35983 Daubert St,Verges Creek,NS,2440,02-4776-1384,clarence.gabbert@gmail.com,Clarence,Clarence,0.573123476,0.396445687,0.572513982,0.283535307,0.457617997,0.660752421,0.459158234,0.92103374
367,Omer,Radel,678 S Main St,Hill River,WA,6521,08-9919-9540,omer_radel@radel.net.au,Omer,Omer,0.985898844,0.274278543,0.520963301,0.142968317,0.00193855,0.503542706,0.751535153,0.611355524
368,Winifred,Kingshott,532 Saint Marks Ct,Marshdale,NS,2420,02-5318-1342,winifred.kingshott@yahoo.com,Winifred,Winifred,0.577595687,0.984589473,0.933230549,0.286215572,0.170481551,0.990604496,0.264644865,0.391193574
369,Theresia,Salomone,1337 N 26th St,Bundall,QL,4217,07-8250-2277,theresia_salomone@gmail.com,Theresia,Theresia,0.761698098,0.962587775,0.47513988,0.957247355,0.250918049,0.496971085,0.063548299,0.946326378
370,Daisy,Kearsey,556 Bernardo Cent,Mount Nasura,WA,6112,08-2127-5977,dkearsey@yahoo.com,Daisy,Daisy,0.996641007,0.206790233,0.077415283,0.534402956,0.091603087,0.069387383,0.474167998,0.096910064
371,Aretha,Bodle,9561 Chartres St,Parndana,SA,5220,08-7385-2716,aretha_bodle@hotmail.com,Aretha,Aretha,0.960817946,0.755480647,0.972741984,0.997138887,0.151662456,0.807760455,0.529283752,0.425965073
372,Bettina,Diciano,11999 Main St,Dripstone,NS,2820,02-3566-7608,bdiciano@diciano.com.au,Bettina,Bettina,0.152827328,0.495825163,0.41727782,0.997765515,0.348743553,0.246799076,0.105896931,0.300197237
373,Omega,Mangino,495 Distribution Dr #996,Gnotuk,VI,3260,03-6623-5501,omega.mangino@hotmail.com,Omega,Omega,0.890457981,0.757719912,0.271295249,0.781925934,0.33868323,0.575369653,0.676457217,0.843076344
374,Dana,Vock,49 Walnut St,Yarralumla,AC,2600,02-6689-1150,dana_vock@yahoo.com,Dana,Dana,0.900983727,0.38321661,0.447258641,0.384171663,0.569250084,0.894722882,0.787787433,0.656592585
375,Naomi,Tuamoheloa,85 S Washington Ave,Muja,WA,6225,08-6137-1726,naomi@yahoo.com,Naomi,Naomi,0.502650232,0.446767242,0.427153839,0.318094201,0.488858704,0.611578039,0.094189125,0.79453531
376,Luis,Yerry,72984 W 1st St,Summerhill,TA,7250,03-4492-4927,luis@hotmail.com,Luis,Luis,0.847465991,0.031071756,0.967552496,0.000367691,0.945610024,0.360054041,0.785019136,0.376056874
377,Dominga,Barchacky,3 Ridge Rd W #949,Port Flinders,SA,5495,08-3087-9658,dominga.barchacky@hotmail.com,Dominga,Dominga,0.36724318,0.766260576,0.769083068,0.097541303,0.000524104,0.447843582,0.362307106,0.541734248
378,Isreal,Calizo,2 Landmeier Rd,Wombeyan Caves,NS,2580,02-3494-3282,isreal_calizo@gmail.com,Isreal,Isreal,0.546805757,0.756691466,0.657499726,0.283245724,0.635128863,0.469721644,0.552408809,0.952074583
379,Myrtie,Korba,82 W Market St,Dartnall,WA,6320,08-3174-2706,mkorba@hotmail.com,Myrtie,Myrtie,0.905466004,0.660962526,0.856258589,0.434990777,0.664550571,0.342300743,0.032078424,0.286502377
380,Jodi,Naifeh,89 N Himes Ave,Dural,NS,2330,02-6193-5184,jodi@hotmail.com,Jodi,Jodi,0.561508906,0.549093063,0.830117055,0.724501095,0.023484594,0.181468556,0.627880123,0.55702462
381,Pearly,Hedstrom,62296 S Elliott Rd #2,Wandering,WA,6308,08-3412-6699,pearly@gmail.com,Pearly,Pearly,0.892359924,0.337357701,0.850192214,0.731933797,0.919346201,0.136510608,0.804717021,0.083376959
382,Aileen,Menez,8 S Main St,Manjimup,WA,6258,08-1196-2822,aileen_menez@menez.net.au,Aileen,Aileen,0.301398904,0.698113226,0.627028649,0.98205955,0.008280415,0.565653832,0.305623594,0.86055785
383,Glory,Carlo,50808 A Pamalee Dr,Grange,QL,4051,07-9265-7183,glory_carlo@gmail.com,Glory,Glory,0.104964878,0.760623209,0.558916505,0.07428856,0.534032334,0.184690979,0.908026216,0.02254648
384,Kathrine,Francoise,30691 Poplar Ave #4,Indented Head,VI,3223,03-8791-9436,kathrine@yahoo.com,Kathrine,Kathrine,0.445856915,0.468650076,0.834811102,0.356837975,0.010387481,0.58596254,0.952916906,0.900134165
385,Domingo,Mckale,80968 Armitage Ave,Marla,SA,5724,08-9919-7850,domingo_mckale@mckale.net.au,Domingo,Domingo,0.234655397,0.803977996,0.548739759,0.466489557,0.731375008,0.914788491,0.469474279,0.333211418
386,Julian,Laprade,5 Pittsburg St,Mungabunda,QL,4718,07-2627-9976,jlaprade@laprade.net.au,Julian,Julian,0.777098857,0.31695454,0.236965416,0.274497559,0.629433998,0.043755507,0.877789893,0.297087749
387,Marylou,Lofts,812 Berry Blvd #96,Houston,VI,3128,03-1765-4584,marylou_lofts@lofts.com.au,Marylou,Marylou,0.203870803,0.96483354,0.951238053,0.959396485,0.99740028,0.886568098,0.172565845,0.11429094
388,Louis,Brueck,73 12th St,Larrakeyah,NT,820,08-5228-3628,louis.brueck@brueck.net.au,Louis,Louis,0.708410918,0.575748327,0.61696078,0.842569448,0.744466183,0.279752395,0.484509611,0.277221622
389,Ellsworth,Guenther,27730 American Ave,Docklands,VI,3008,03-2749-1381,eguenther@hotmail.com,Ellsworth,Ellsworth,0.297714187,0.121328425,0.23539059,0.706656463,0.457179027,0.930613147,0.982693971,0.587368259
390,Wilburn,Lary,72 Park Ave,Gabbadah,WA,6041,08-1042-4275,wlary@lary.net.au,Wilburn,Wilburn,0.668500826,0.425302119,0.75206464,0.844827058,0.68806371,0.443550415,0.2651117,0.191582142
391,Arlie,Borra,59215 W 80th St,Morundah,NS,2700,02-1211-3823,arlie.borra@gmail.com,Arlie,Arlie,0.965988404,0.6024871,0.444787374,0.25824777,0.22451791,0.667296017,0.510706897,0.533479596
392,Alysa,Lehoux,186 Geary Blvd #923,Trungley Hall,NS,2666,02-1385-3480,alysa@hotmail.com,Alysa,Alysa,0.44008204,0.150527166,0.54443814,0.603042214,0.247146544,0.703376205,0.354237945,0.297899157
393,Marilynn,Herrera,717 Midway Pl,Tawonga,VI,3697,03-1447-7041,marilynn.herrera@herrera.net.au,Marilynn,Marilynn,0.190162405,0.857864407,0.340268396,0.57683383,0.888226728,0.478247745,0.527450881,0.497968269
394,Scot,Jarva,68 Camden Rd,Kingswood,NS,2550,02-9676-4462,scot.jarva@jarva.com.au,Scot,Scot,0.44652501,0.876554253,0.665571172,0.314220002,0.414754606,0.701214029,0.972854527,0.678466518
395,Adelaide,Ender,175 N Central Ave,Greenslopes,QL,4120,07-7538-5504,aender@gmail.com,Adelaide,Adelaide,0.052514016,0.936379359,0.896137978,0.487069762,0.042450792,0.55902656,0.35356307,0.13714416
396,Jackie,Borchelt,80896 South Ave,Grovedale,VI,3216,03-8055-8668,jackie_borchelt@hotmail.com,Jackie,Jackie,0.110203961,0.933503671,0.145674872,0.325140061,0.6299098,0.510066874,0.881751981,0.587693528
397,Carli,Bame,6584 S Bascom Ave #371,Elanora,QL,4221,07-5354-7251,carli@yahoo.com,Carli,Carli,0.222256656,0.631124505,0.033270176,0.597716799,0.282385625,0.203614905,0.442109917,0.491819274
398,Coletta,Thro,64865 Main St,North Fremantle,WA,6159,08-1991-6947,coletta.thro@thro.net.au,Coletta,Coletta,0.639436441,0.438482562,0.033069973,0.88339482,0.104197835,0.569374429,0.284425317,0.119433315
399,Katheryn,Lamers,62171 E 6th Ave,Fyshwick,AC,2609,02-4885-1611,katheryn_lamers@gmail.com,Katheryn,Katheryn,0.47253811,0.732652265,0.362647121,0.616028674,0.477151801,0.221914397,0.022945574,0.519748726
400,Santos,Wisenbaker,67729 180th St,Allworth,NS,2425,02-2957-4812,swisenbaker@wisenbaker.net.au,Santos,Santos,0.122849737,0.771652146,0.747514936,0.89862915,0.142842652,0.546576407,0.969621267,0.985660396
401,Kimberely,Weyman,7721 Harrison St,Kingsway West,NS,2208,02-7091-8948,kweyman@weyman.com.au,Kimberely,Kimberely,0.295557556,0.386230589,0.87165689,0.132972374,0.573796704,0.344386503,0.679102545,0.411188753
402,Earlean,Suffern,5351 E Thousand Oaks Blvd,Woodford,NS,2463,02-9653-2199,earlean.suffern@suffern.net.au,Earlean,Earlean,0.661834328,0.066703446,0.101202784,0.861517759,0.30979326,0.48598123,0.096003971,0.032911939
403,Dannette,Heimbaugh,5 Carpenter Ave,Breakaway,QL,4825,07-8738-4205,dannette@gmail.com,Dannette,Dannette,0.992745583,0.602474976,0.940592377,0.761920442,0.321345401,0.022883835,0.550707911,0.619327395
404,Odelia,Hutchin,374 Sunrise Ave,Gorrie,WA,6556,08-9895-1954,odelia.hutchin@hutchin.com.au,Odelia,Odelia,0.153722255,0.207238362,0.889532111,0.685615061,0.44231621,0.270017485,0.61992459,0.153708585
405,Lina,Schwiebert,68538 N Bentz St #1451,Koorlong,VI,3501,03-3608-5660,lina@yahoo.com,Lina,Lina,0.742856437,0.075946668,0.701786464,0.044308339,0.03461747,0.139407363,0.013150705,0.134677306
406,Fredric,Johanningmeie,23 S Orange Ave #55,Wardell,NS,2477,02-1827-1736,fredric@hotmail.com,Fredric,Fredric,0.478363172,0.657977251,0.761637279,0.199182088,0.871449712,0.650115088,0.201789069,0.447048639
407,Alfreda,Delsoin,4373 Washington St,Bongeen,QL,4356,07-7369-8849,adelsoin@yahoo.com,Alfreda,Alfreda,0.017519754,0.218787638,0.469640222,0.471484285,0.697506115,0.383746003,0.02651111,0.596677621
408,Bernadine,Elamin,61550 S Figueroa St,Waverley,NS,2024,02-1815-8700,bernadine_elamin@yahoo.com,Bernadine,Bernadine,0.691921701,0.044058244,0.196486265,0.995961708,0.826602414,0.041981673,0.334986576,0.611677312
409,Ming,Thaxton,8 N Town East Blvd,Forrest,VI,3236,03-4010-1900,mthaxton@gmail.com,Ming,Ming,0.464800662,0.963991513,0.113452714,0.697623081,0.09582033,0.457641308,0.904186243,0.465415759
410,Gracia,Pecot,2452 Bango Rd,Gundaroo,NS,2620,02-8081-3883,gpecot@hotmail.com,Gracia,Gracia,0.142168215,0.93387023,0.325611786,0.572799561,0.875344536,0.1785088,0.939708737,0.366006183
411,Yuette,Metevelis,8219 Roswell Rd Ne,North Boyanup,WA,6237,08-4700-8894,yuette.metevelis@metevelis.net.au,Yuette,Yuette,0.30878974,0.610668997,0.996167495,0.234498364,0.575940352,0.434662747,0.404004435,0.115435638
412,Yuriko,Kazarian,3 Davis Blvd,Mouroubra,WA,6472,08-1109-5346,yuriko_kazarian@gmail.com,Yuriko,Yuriko,0.61880382,0.38922729,0.215407085,0.627973903,0.696156648,0.58233294,0.57491514,0.69427357
413,Hyman,Hegeman,1 S Marginal Rd,Flinders University,SA,5042,08-9280-9177,hyman@hotmail.com,Hyman,Hyman,0.559810489,0.187375318,0.699273512,0.78564852,0.656932383,0.977683007,0.425436127,0.827783485
414,Linette,Summerfield,78 S Robson,Crows Nest,QL,4355,07-7489-7577,linette.summerfield@hotmail.com,Linette,Linette,0.158841248,0.935841941,0.945077237,0.129098402,0.740978083,0.04048445,0.181363408,0.869633769
415,Jospeh,Couzens,2749 Van Nuys Blvd,Panmure,VI,3265,03-8451-7537,jospeh.couzens@couzens.com.au,Jospeh,Jospeh,0.831982816,0.715978928,0.030559431,0.254418532,0.768958648,0.669881328,0.439542734,0.34542809
416,Anna,Ovit,722 E Liberty St,Bygalorie,NS,2669,02-4649-5341,anna.ovit@hotmail.com,Anna,Anna,0.228167369,0.75123657,0.123909155,0.87021943,0.806820008,0.920586211,0.70770692,0.515796589
417,Shawnta,Woodhams,9 Gunnison St,Oakhurst,NS,2761,02-5770-8546,shawnta@woodhams.com.au,Shawnta,Shawnta,0.5659747,0.429627561,0.94365421,0.022334999,0.755656524,0.718533461,0.887362617,0.790909749
418,Ettie,Luckenbach,2902 Edison Dr #278,Mandurah East,WA,6210,08-9378-7021,ettie@yahoo.com,Ettie,Ettie,0.849128216,0.115509195,0.438628767,0.051445637,0.859380595,0.183053974,0.434666279,0.966722894
419,Chara,Leveston,72 N Buckeye Ave,Daisy Hill,VI,3465,03-2574-8915,cleveston@gmail.com,Chara,Chara,0.038851527,0.142314323,0.875447788,0.849548306,0.481200213,0.361212504,0.450213783,0.185041203
420,Lauran,Huntsberger,41 E Jackson St,Willetton,WA,6155,08-2704-3706,lhuntsberger@huntsberger.net.au,Lauran,Lauran,0.814304886,0.174378293,0.972157057,0.422781962,0.597260319,0.086087869,0.539821581,0.954409878
421,Pansy,Todesco,684 William St,Tarnagulla,VI,3551,03-3233-4255,pansy_todesco@gmail.com,Pansy,Pansy,0.388683303,0.033025838,0.495278369,0.893032303,0.997045129,0.320969311,0.648199132,0.563717449
422,Georgeanna,Silverstone,185 W Guadalupe Rd,Steels Creek,VI,3775,03-7416-6750,georgeanna@silverstone.net.au,Georgeanna,Georgeanna,0.659661165,0.696437033,0.284634069,0.536043135,0.938852892,0.669031623,0.333729802,0.880774623
423,Jesus,Liversedge,18514 E 4th St #8,Broken Head,NS,2481,02-4418-5927,jesus.liversedge@hotmail.com,Jesus,Jesus,0.215990432,0.133696038,0.311344637,0.93410029,0.100296782,0.96836026,0.228645011,0.04260916
424,Jamey,Tetter,28 Standiford Ave #6,Bundaberg West,QL,4670,07-6073-5039,jamey.tetter@gmail.com,Jamey,Jamey,0.83198624,0.881612264,0.459203419,0.410736032,0.158337873,0.454451545,0.264451191,0.252717431
425,Alberta,Motter,33108 S Yosemite Ct,Port Melbourne,VI,3207,03-1248-8221,alberta_motter@hotmail.com,Alberta,Alberta,0.141517332,0.349934672,0.131029762,0.162649355,0.200909671,0.041327416,0.7839639,0.258677128
426,Ronald,Grube,73778 Battery St,Happy Valley,SA,5159,08-3305-5436,ronald.grube@yahoo.com,Ronald,Ronald,0.142748287,0.06163887,0.00229628,0.370796326,0.220859335,0.097369207,0.56900364,0.967847188
427,Tamala,Hickie,351 Crooks Rd,Benambra,VI,3900,03-3695-2399,tamala_hickie@yahoo.com,Tamala,Tamala,0.115781325,0.109023254,0.135867587,0.692744244,0.886270495,0.942531781,0.258712815,0.19856478
428,Gerry,Mohrmann,8 Glenn Way #3,Brockman,WA,6701,08-1399-2471,gerry_mohrmann@mohrmann.net.au,Gerry,Gerry,0.82716856,0.593965865,0.320608932,0.437515942,0.086504582,0.492719196,0.75886772,0.927790514
429,Isaiah,Kueter,8 W Virginia St,Amphitheatre,VI,3468,03-3725-6290,ikueter@kueter.com.au,Isaiah,Isaiah,0.811935585,0.842184429,0.32582117,0.035999363,0.301591082,0.531361856,0.34405504,0.708186151
430,Magnolia,Overbough,65484 Bainbridge Rd,Penrith,NS,2750,02-7947-2980,moverbough@overbough.com.au,Magnolia,Magnolia,0.758232825,0.58187929,0.33798224,0.868000734,0.406295278,0.548721168,0.3753736,0.38107434
431,Ngoc,Guglielmina,156 Morris St,Darke Peak,SA,5642,08-2264-5559,ngoc_guglielmina@hotmail.com,Ngoc,Ngoc,0.218595975,0.488661768,0.989482598,0.456861491,0.525845496,0.553120417,0.635322667,0.232831417
432,Julene,Lauretta,1881 Market St,Mole Creek,TA,7304,03-1036-9594,julene.lauretta@gmail.com,Julene,Julene,0.271563252,0.276166792,0.082919235,0.467372058,0.367050538,0.561749953,0.834142994,0.701920823
433,Magda,Lindbeck,6 Kings St #4790,Emerald Beach,NS,2456,02-3713-3646,magda_lindbeck@yahoo.com,Magda,Magda,0.590161414,0.758200866,0.0855605,0.804864938,0.139760567,0.598520106,0.549760013,0.444163568
434,Shantell,Lizama,9787 Dunksferry Rd,Logan Village,QL,4207,07-5346-5917,shantell.lizama@gmail.com,Shantell,Shantell,0.3004217,0.421773743,0.805012108,0.988984241,0.970733107,0.901959948,0.432933611,0.750797229
435,Audria,Piccinich,13 Blanchard St #996,Coober Pedy,SA,5723,08-9757-2379,audria.piccinich@gmail.com,Audria,Audria,0.943860819,0.529856404,0.532290103,0.423399739,0.944612614,0.182770758,0.082757326,0.038002612
436,Nickole,Derenzis,2 Pompton Ave,Berowra Heights,NS,2082,02-5573-6627,nderenzis@hotmail.com,Nickole,Nickole,0.230831773,0.132915531,0.368021614,0.894393607,0.593354387,0.008825763,0.162556305,0.659814276
437,Grover,Reynolds,2867 Industrial Way,Innaloo,WA,6018,08-7785-3040,grover.reynolds@gmail.com,Grover,Grover,0.151562032,0.343540881,0.502569933,0.2718838,0.511942041,0.88335289,0.235866241,0.512655837
438,Rocco,Bergstrom,850 Warwick Blvd #58,Leeman,WA,6514,08-3987-7521,rocco@yahoo.com,Rocco,Rocco,0.141485226,0.72347329,0.920660732,0.065589923,0.113565696,0.358850396,0.037926543,0.850571289
439,Ethan,Quintero,2 Ellis Rd,East Damboring,WA,6608,08-8280-9492,ethan_quintero@quintero.com.au,Ethan,Ethan,0.195017804,0.256001227,0.367629494,0.589552214,0.637398863,0.388458351,0.175860822,0.390686649
440,Glynda,Sanzenbacher,80 Monroe St,Kinglake West,VI,3757,03-1051-7865,glynda@sanzenbacher.com.au,Glynda,Glynda,0.984412164,0.533105651,0.873467102,0.927329498,0.941596747,0.748491823,0.411798307,0.202893805
441,Yolande,Scrimsher,71089 Queens Blvd,Canning Vale,WA,6155,08-2136-2433,yolande@yahoo.com,Yolande,Yolande,0.552587499,0.020964295,0.174154288,0.976452675,0.374947913,0.709738262,0.529164322,0.670735759
442,Twanna,Sieber,66094 Pioneer Rd,Upper Glastonbury,QL,4570,07-5235-7319,twanna@yahoo.com,Twanna,Twanna,0.959494619,0.019331462,0.36652433,0.947935949,0.444799699,0.768872161,0.475271264,0.003522904
443,Rosenda,Petteway,66 Congress St,Caroline Springs,VI,3023,03-9599-4122,rosenda@gmail.com,Rosenda,Rosenda,0.355469088,0.510810534,0.572878748,0.360324629,0.716095708,0.557997412,0.764739984,0.569663176
444,Lacey,Francis,44 105th Ave,Hunchy,QL,4555,07-4119-3981,lacey.francis@francis.net.au,Lacey,Lacey,0.999458425,0.800287781,0.232143041,0.748471629,0.680010828,0.096650964,0.77634943,0.373104288
445,Cordie,Meikle,40809 Rockburn Hill Rd,Hamlyn Terrace,NS,2259,02-8727-4906,cordie.meikle@hotmail.com,Cordie,Cordie,0.288118362,0.437817776,0.99435748,0.092760923,0.636886559,0.354020955,0.266955905,0.639134374
446,Annalee,Graleski,9 Green Rd #5877,Darbys Falls,NS,2793,02-6118-8773,annalee.graleski@hotmail.com,Annalee,Annalee,0.484959624,0.74211855,0.744773849,0.820817535,0.465517426,0.904768358,0.136034372,0.412206481
447,Dana,Ladeau,63 W 41st Ave #93,Pinnacle,QL,4741,07-3511-9233,dana@ladeau.net.au,Dana,Dana,0.382109693,0.894288194,0.259611133,0.912320353,0.674177666,0.651813939,0.081509038,0.526807369
448,Wai,Raddle,2 Stirrup Dr #4907,Carlsruhe,VI,3442,03-4811-3832,wai.raddle@raddle.com.au,Wai,Wai,0.958657308,0.148256202,0.075096189,0.246609075,0.194373151,0.175028604,0.550322669,0.345062618
449,Johana,Conquest,19 Court St,Paulls Valley,WA,6076,08-6579-7569,johana@conquest.net.au,Johana,Johana,0.908728087,0.520966856,0.352139483,0.788029019,0.145812604,0.193963512,0.36696734,0.843203107
450,Tomas,Fults,3 Hwy 61 #2491,Mirani,QL,4754,07-1536-4805,tomas_fults@fults.net.au,Tomas,Tomas,0.148364618,0.880949758,0.431908639,0.345063248,0.065798761,0.893424725,0.409962768,0.922469808
451,Karon,Etzler,97539 Connecticut Ave Nw #3586,Buckland,TA,7190,03-6698-8416,karon@hotmail.com,Karon,Karon,0.634422445,0.051348587,0.427328811,0.283637525,0.711620627,0.638106765,0.073167894,0.597033805
452,Delbert,Houben,59 Murray Hill Pky,Mitta Mitta,VI,3701,03-1560-6800,delbert.houben@hotmail.com,Delbert,Delbert,0.47727121,0.068207104,0.897095428,0.777593517,0.777640604,0.14105756,0.460140282,0.597483311
453,Ashleigh,Rimmer,15 W 11mile Rd,Boat Harbour Beach,TA,7321,03-5354-9557,ashleigh.rimmer@hotmail.com,Ashleigh,Ashleigh,0.569749418,0.091529168,0.839689201,0.826740802,0.16139115,0.33742407,0.82893653,0.521895663
454,Nenita,Mckenna,709 New Market St,Botany,NS,1455,02-5059-2649,nmckenna@yahoo.com,Nenita,Nenita,0.556900426,0.32953353,0.939250409,0.435538944,0.199385452,0.430620508,0.343914316,0.855835243
455,Micah,Shear,324 Shawnee Mission Pky,Scaddan,WA,6447,08-6270-6829,mshear@hotmail.com,Micah,Micah,0.625889279,0.276266896,0.638505163,0.835615942,0.346775587,0.361819293,0.805329131,0.951615543
456,Stefany,Figueras,37 Saint Louis Ave #292,Lenswood,SA,5240,08-2209-8647,stefany@figueras.net.au,Stefany,Stefany,0.864099958,0.468072379,0.160332267,0.587029353,0.204244245,0.731214968,0.874920565,0.267956908
457,Rene,Burnsworth,80289 Victory Ave #9,Farrell Flat,SA,5416,08-8222-3171,rene@burnsworth.net.au,Rene,Rene,0.197410315,0.411032215,0.539117193,0.44095475,0.86370621,0.847266289,0.507967482,0.820379802
458,Cary,Orazine,16 Governors Dr Sw,Melrose,SA,5483,08-7718-8495,cary.orazine@hotmail.com,Cary,Cary,0.519923639,0.229686471,0.811352497,0.191794105,0.303290881,0.435779653,0.267178405,0.092843852
459,Micheal,Ocken,4 E Aven #284,Freemans Waterhole,NS,2323,02-9828-4921,micheal.ocken@ocken.net.au,Micheal,Micheal,0.132315717,0.191199597,0.84203994,0.279301773,0.943122515,0.066325335,0.79930815,0.772305668
460,Frederick,Tamburello,262 8th St,Simpsons Bay,TA,7150,03-4800-7102,frederick.tamburello@hotmail.com,Frederick,Frederick,0.982447316,0.46416473,0.45975637,0.908208845,0.83516856,0.373961131,0.921399802,0.418661458
461,Burma,Noa,79 State Route 35,Ripponlea,VI,3185,03-6438-4586,burma.noa@gmail.com,Burma,Burma,0.970055982,0.531271366,0.128867305,0.770546304,0.838999449,0.058401437,0.62336464,0.647169926
462,Cherry,Roh,75 Blackington Ave,North Cascade,WA,6445,08-5175-3585,cherry_roh@yahoo.com,Cherry,Cherry,0.453438644,0.087003794,0.268649555,0.02998233,0.391220537,0.414711251,0.573909364,0.471806745
463,Gabriele,Frabotta,6 Abbott Rd,Ensay,VI,3895,03-2689-6049,gabriele_frabotta@gmail.com,Gabriele,Gabriele,0.864964781,0.965112757,0.172927662,0.631525735,0.536657141,0.35135354,0.014945553,0.426521491
464,Clement,Chee,5159 Saint Ann St,Golden Point,VI,3451,03-2775-4083,clement@hotmail.com,Clement,Clement,0.501040314,0.140115898,0.789762572,0.484201487,0.529009988,0.667733383,0.96580875,0.121372571
465,Beckie,Apodace,26 Ripley St #5444,Middle Cove,NS,2068,02-5630-3114,bapodace@gmail.com,Beckie,Beckie,0.94169678,0.84902902,0.662183475,0.194290534,0.521470248,0.940999629,0.772747153,0.217902
466,Catrice,Fowlkes,39828 Abbott Rd,Waterfront Place,QL,4001,07-9032-5149,cfowlkes@hotmail.com,Catrice,Catrice,0.127491969,0.551288223,0.932596877,0.617951558,0.68629681,0.49553813,0.688080771,0.829718964
467,Richelle,Remillard,2495 Beach Blvd #557,Buraminya,WA,6452,08-6831-6370,richelle.remillard@remillard.net.au,Richelle,Richelle,0.555373196,0.689528605,0.461605312,0.817606698,0.827168497,0.989108216,0.893496235,0.871942362
468,Cherri,Miccio,3 Bustleton Ave,Balnagowan,QL,4740,07-5626-7937,cherri_miccio@gmail.com,Cherri,Cherri,0.024821925,0.837247946,0.707505578,0.77495032,0.678478695,0.849734341,0.175683811,0.351000506
469,Dorethea,Taketa,7 N 4th St,Lower Cressbrook,QL,4313,07-2209-2731,dtaketa@taketa.net.au,Dorethea,Dorethea,0.537376871,0.552163225,0.091273001,0.334436395,0.603056944,0.934537416,0.313062764,0.939946048
470,Barb,Latina,1 National Plac #6619,Larrakeyah,NT,820,08-8506-7259,blatina@hotmail.com,Barb,Barb,0.78373352,0.307242034,0.209107353,0.201011932,0.285836973,0.915210804,0.88484132,0.387063364
471,Bettye,Meray,248 Academy Rd,Middleton,TA,7163,03-9424-2956,bmeray@yahoo.com,Bettye,Bettye,0.000918834,0.965473341,0.088783395,0.182634763,0.536657138,0.375475826,0.641218467,0.907128674
472,Sherrell,Sprowl,2 State Hwy,Oak Flats,NS,2529,02-4074-4461,sherrell_sprowl@hotmail.com,Sherrell,Sherrell,0.220714852,0.200414235,0.391265005,0.82249843,0.958185469,0.090343284,0.78884905,0.859441588
473,Ruth,Niglio,6 W Cornelia Ave,Orange Hill,QL,4455,07-5128-8956,ruth.niglio@hotmail.com,Ruth,Ruth,0.202441055,0.134869587,0.233088818,0.014672002,0.201552727,0.466065737,0.054910969,0.700074538
474,Alva,Shoulders,461 S Fannin Ave,Welshpool,WA,6106,08-8329-4211,alva@gmail.com,Alva,Alva,0.706092989,0.843627717,0.177311774,0.899358383,0.802072262,0.651899157,0.907964416,0.085679313
475,Carri,Palaspas,51255 Tea Town Rd #9,Minnenooka,WA,6532,08-6069-1579,carri_palaspas@palaspas.net.au,Carri,Carri,0.022207326,0.680336574,0.811451347,0.168342246,0.805647775,0.070038418,0.881638626,0.524631706
476,Onita,Milbrandt,93 Bloomfield Ave #829,Wagga Wagga South,NS,2650,02-1157-3829,onita.milbrandt@milbrandt.com.au,Onita,Onita,0.300184872,0.378339902,0.379990001,0.158836772,0.751300108,0.053040038,0.954788831,0.926249339
477,Jessenia,Sarp,5775 Mechanic St #517,Wansbrough,WA,6320,08-8878-5994,jsarp@hotmail.com,Jessenia,Jessenia,0.242128822,0.316170924,0.59192587,0.217153083,0.922120818,0.956685247,0.432682979,0.549911507
478,Tricia,Peressini,3 Industrial Blvd,Pintharuka,WA,6623,08-4326-1560,tperessini@yahoo.com,Tricia,Tricia,0.285256631,0.258570299,0.21045893,0.473673688,0.178784279,0.772362056,0.318226654,0.921310034
479,Stephaine,Manin,8202 Cornwall Rd,Eumundi,QL,4562,07-2031-6566,stephaine_manin@yahoo.com,Stephaine,Stephaine,0.140107891,0.948404551,0.984565309,0.901636181,0.432351015,0.559390072,0.428314818,0.119403982
480,Florinda,Gudgel,53597 W Clarendon Ave,Halton,NS,2311,02-2501-8301,fgudgel@gudgel.com.au,Florinda,Florinda,0.343831599,0.219735368,0.295779636,0.36644096,0.117402513,0.051466673,0.359726114,0.013585924
481,Marsha,Farnham,577 Cleveland Ave,Glenmore Park,NS,2745,02-5402-8024,marsha@farnham.com.au,Marsha,Marsha,0.614322797,0.764535125,0.048882658,0.797803125,0.649949668,0.04013433,0.999645096,0.028612647
482,Josefa,Oakland,259 1st Ave,Mccutcheon,QL,4856,07-5404-6221,josefa_oakland@oakland.com.au,Josefa,Josefa,0.44319461,0.367188824,0.605050332,0.643457619,0.630018549,0.812347977,0.975073897,0.2942109
483,Deeann,Nicklous,79 Mechanic St,Pimpimbudgee,QL,4615,07-6382-5073,deeann_nicklous@gmail.com,Deeann,Deeann,0.106152737,0.624378206,0.342865867,0.748062528,0.807659252,0.17058853,0.210313375,0.46731615
484,Jeannetta,Vonstaden,269 Executive Dr,Ilford,NS,2850,02-8222-9319,jvonstaden@gmail.com,Jeannetta,Jeannetta,0.654781563,0.583326502,0.896734652,0.771235154,0.610520357,0.057144284,0.842531294,0.092222367
